arm,model,precision,template,degradation,severity,item,gold,answer,verbalized,internal,correct,match_method,n_answer_tokens,raw
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,58,beignets,,,0.8306091353297234,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,59,beignets,beignets,0.9,0.7901876866817474,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,60,beignets,,,0.7980533391237259,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,61,beignets,,,0.8508411794900894,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,62,beignets,,,0.8442601412534714,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,63,beignets,cheesecake,0.9,0.6397109925746918,0,contains,2,Answer: cheesecake | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,64,beignets,,,0.8607326373457909,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,65,beignets,,,0.8599108979105949,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,66,beignets,,,0.8586541265249252,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,67,beignets,pizza,0.85,0.8002945780754089,0,nomatch,1,Answer: pizza | Confidence: 85
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,68,beignets,,,0.7830238118767738,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,69,beignets,,,0.8667019084095955,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,70,beignets,,,0.8614185974001884,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,71,beignets,takoyaki,0.9,0.7968369921048483,0,contains,3,Answer: takoyaki | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,72,beignets,,,0.8302103132009506,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,73,beignets,beignets,0.9,0.9883598287900288,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,74,beignets,pizza,0.85,0.612977921962738,0,nomatch,1,Answer: pizza | Confidence: 85
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,75,beignets,,,0.7968161031603813,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,76,beignets,,,0.8306771889328957,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,77,beignets,pizza,0.9,0.7671103477478027,0,nomatch,1,Answer: pizza | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,78,beignets,,,0.7988784536719322,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,79,beignets,pizza,0.85,0.829108476638794,0,nomatch,1,Answer: pizza | Confidence: 85
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,80,beignets,,,0.880876749753952,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,81,beignets,,,0.8762701898813248,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,82,beignets,,,0.8057217188179493,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,83,beignets,tiramisu,0.9,0.7947581708431244,0,contains,3,Answer: tiramisu | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,84,beignets,beignets,0.9,0.7687821884950002,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,85,beignets,pizza,0.9,0.5306680202484131,0,contains,1,Answer: pizza | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,86,beignets,pizza,0.85,0.6774876713752747,0,nomatch,1,Answer: pizza | Confidence: 85
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,87,beignets,,,0.8413899019360542,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,88,beignets,bread pudding,0.9,0.7018538117408752,0,contains,2,Answer: bread pudding | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,89,beignets,bread pudding,0.9,0.9215233027935028,0,contains,2,Answer: bread pudding | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,90,beignets,beignets,0.9,0.9821929534276328,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,91,beignets,,,0.8387456014752388,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,92,beignets,lobster roll sandwich,0.9,0.7997657954692841,0,contains,3,Answer: lobster roll sandwich | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,93,beignets,,,0.86799306422472,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,94,beignets,,,0.8596565201878548,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,95,beignets,,,0.9095495045185088,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,96,beignets,,,0.8793322294950485,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,97,beignets,pizza,0.85,0.21749147772789,0,nomatch,1,Answer: pizza | Confidence: 85
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,98,beignets,,,0.8956553339958191,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,low_light,3,99,beignets,pizza,0.85,0.5977649688720703,0,nomatch,1,Answer: pizza | Confidence: 85
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,0,beignets,beignets,0.9,0.9756875236829122,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,1,beignets,beignets,,0.8937017718950907,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,2,beignets,beignets,0.9,0.9422957301139832,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,3,beignets,beignets,0.9,0.9667989611625672,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,4,beignets,beignets,,0.985807240009308,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,5,beignets,beignets,,0.9697097738583884,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,6,beignets,beignets,,0.9352424343427024,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,7,beignets,beignets,,0.9801369309425354,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,8,beignets,fried calamari,0.85,0.9775894085566202,0,contains,3,Answer: fried calamari | Confidence: 85
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,9,beignets,beignets,0.9,0.976056138674418,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,10,beignets,beignets,0.9,0.9460333585739136,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,11,beignets,beignets,0.9,0.9573581218719482,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,12,beignets,beignets,0.9,0.9609811703364054,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,13,beignets,beignets,0.9,0.9704966147740682,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,14,beignets,,,0.864128552377224,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,15,beignets,beignets,0.9,0.9782424966494242,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,16,beignets,beignets,0.9,0.9759196241696676,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,17,beignets,beignets,,0.9767600099245708,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,18,beignets,beignets,0.9,0.969610850016276,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,19,beignets,beignets,0.9,0.9662414789199828,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,20,beignets,beignets,,0.9839262962341307,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,21,beignets,beignets,0.9,0.9232660134633384,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,22,beignets,beignets,0.9,0.9745203852653505,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,23,beignets,,,0.8413405492901802,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,24,beignets,beignets,,0.937981367111206,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,25,beignets,beignets,0.9,0.9841957489649454,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,26,beignets,beignets,,0.9378995299339294,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,27,beignets,beignets,,0.9682475328445436,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,28,beignets,beignets,,0.9303122361501058,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,29,beignets,beignets,,0.9653021295865376,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,30,beignets,,,0.8674029260873795,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,31,beignets,beignets,0.9,0.965928594271342,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,32,beignets,beignets,0.9,0.95020725329717,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,33,beignets,beignets,0.9,0.9861725568771362,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,34,beignets,beignets,,0.9775222937266032,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,35,beignets,,,0.8733342885971069,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,36,beignets,beignets,0.9,0.9819824496905007,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,37,beignets,beignets,0.9,0.9856606125831604,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,38,beignets,beignets,,0.9619415402412416,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,39,beignets,,,0.8694427609443665,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,40,beignets,beignets,0.9,0.9809238513310752,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,41,beignets,,,0.8450730070471764,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,42,beignets,beignets,,0.9682059288024902,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,43,beignets,beignets,,0.9699137608210244,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,44,beignets,beignets,,0.9548001488049824,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,45,beignets,beignets,,0.7988053858280182,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,46,beignets,,,0.8345764651894569,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,47,beignets,beignets,,0.8891613483428955,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,48,beignets,beignets,,0.9641557733217876,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,49,beignets,beignets,0.9,0.9652419884999592,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,50,beignets,beignets,,0.9791786472002664,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,51,beignets,beignets,0.9,0.9866085052490234,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,52,beignets,beignets,,0.9574355085690816,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,53,beignets,beignets,0.9,0.9825101494789124,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,54,beignets,beignets,,0.9580865303675332,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,55,beignets,beignets,0.9,0.9741692940394084,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,56,beignets,beignets,,0.9763537645339966,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,57,beignets,beignets,,0.9401804606119792,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,58,beignets,beignets,0.9,0.977474590142568,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,59,beignets,beignets,0.9,0.9774993856747946,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,60,beignets,beignets,0.9,0.979560693105062,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,61,beignets,beignets,0.9,0.9870458245277404,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,62,beignets,beignets,,0.9503847559293112,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,63,beignets,beignets,0.9,0.9597176512082418,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,64,beignets,beignets,,0.9739920099576316,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,65,beignets,beignets,,0.9625259836514792,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,66,beignets,,,0.8844199776649475,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,67,beignets,beignets,0.9,0.9876388708750408,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,68,beignets,beignets,0.9,0.9700945814450582,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,69,beignets,beignets,,0.9655183752377828,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,70,beignets,beignets,,0.9358898798624674,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,71,beignets,beignets,0.9,0.9865936438242594,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,72,beignets,beignets,0.9,0.961632251739502,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,73,beignets,beignets,0.9,0.9770542979240416,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,74,beignets,beignets,,0.9761629501978556,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,75,beignets,beignets,0.9,0.9902873237927756,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,76,beignets,beignets,0.9,0.9569509824117024,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,77,beignets,beignets,0.9,0.9711300532023112,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,78,beignets,beignets,0.9,0.97722727060318,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,79,beignets,beignets,0.9,0.985595186551412,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,80,beignets,beignets,,0.939169704914093,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,81,beignets,beignets,,0.8983381191889445,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,82,beignets,beignets,,0.8952356576919556,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,83,beignets,beignets,0.9,0.976478139559428,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,84,beignets,beignets,0.9,0.988282044728597,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,85,beignets,beignets,0.9,0.93112313747406,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,86,beignets,beignets,,0.9097570776939392,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,87,beignets,,,0.8426011353731155,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,88,beignets,beignets,0.9,0.9797942042350768,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,89,beignets,bread pudding,0.9,0.6607915610074997,0,contains,2,Answer: bread pudding | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,90,beignets,beignets,0.9,0.983185569445292,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,91,beignets,beignets,0.9,0.9693044821421304,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,92,beignets,beignets,,0.977802594502767,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,93,beignets,beignets,0.9,0.957844614982605,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,94,beignets,beignets,0.9,0.9543631474177042,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,95,beignets,,,0.8463020101189613,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,96,beignets,beignets,0.9,0.9680336316426597,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,97,beignets,cake,0.9,0.2860737144947052,0,nomatch,1,Answer: cake | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,98,beignets,beignets,0.9,0.937538206577301,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,1,99,beignets,beignets,0.9,0.9723770221074424,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,0,beignets,beignets,0.9,0.9752873380978904,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,1,beignets,beignets,0.9,0.8527704278628031,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,2,beignets,beignets,0.9,0.952138642470042,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,3,beignets,beignets,0.9,0.9735966722170512,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,4,beignets,beignets,0.9,0.9827966888745626,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,5,beignets,beignets,,0.9726723233858744,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,6,beignets,beignets,,0.9351851940155028,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,7,beignets,beignets,0.9,0.98496812582016,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,8,beignets,fried calamari,0.9,0.976974070072174,0,contains,3,Answer: fried calamari | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,9,beignets,beignets,0.9,0.976283073425293,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,10,beignets,beignets,0.9,0.96254034837087,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,11,beignets,beignets,0.9,0.9631228446960448,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,12,beignets,beignets,0.9,0.96966685851415,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,13,beignets,beignets,0.9,0.9664561549822488,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,14,beignets,,,0.8601171597838402,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,15,beignets,beignets,0.9,0.977557361125946,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,16,beignets,beignets,0.9,0.982742190361023,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,17,beignets,beignets,,0.9816402395566304,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,18,beignets,,,0.860987588763237,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,19,beignets,beignets,0.9,0.8199045658111572,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,20,beignets,beignets,,0.9857085943222046,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,21,beignets,beignets,0.9,0.9249705076217652,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,22,beignets,,,0.8474486246705055,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,23,beignets,,,0.8512229174375534,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,24,beignets,beignets,0.9,0.9534539381663004,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,25,beignets,beignets,0.9,0.9802857438723246,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,26,beignets,beignets,,0.9572355151176452,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,27,beignets,beignets,0.9,0.9670407772064208,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,28,beignets,beignets,0.9,0.9455549120903016,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,29,beignets,beignets,,0.972561240196228,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,30,beignets,,,0.8454879000782967,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,motion_blur,2,31,beignets,beignets,0.9,0.9779401818911234,1,exact,3,Answer: beignets | Confidence: 90
