arm,model,precision,template,degradation,severity,item,gold,answer,verbalized,internal,correct,match_method,n_answer_tokens,raw
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,clean,0,0,beignets,beignets,0.85,0.9923275709152222,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,28,beignets,beignets,0.85,0.9815759658813475,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,29,beignets,beignets,0.8,0.7791461845239004,1,exact,3,Answer: beignets | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,30,beignets,garlic bread,0.8,0.850351482629776,0,contains,2,Answer: garlic bread | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,31,beignets,pizza,0.9,0.370415598154068,0,nomatch,1,Answer: pizza | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,32,beignets,fried rice,0.8,0.6626181453466415,0,contains,2,Answer: fried rice | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,33,beignets,beignets,0.9,0.9926819403966268,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,34,beignets,panna cotta,0.8,0.858605146408081,0,contains,4,Answer: panna cotta | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,35,beignets,shrimp and grits,0.85,0.8527315631508827,0,contains,4,Answer: shrimp and grits | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,36,beignets,fried calamari,0.9,0.8520333170890808,0,contains,3,Answer: fried calamari | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,37,beignets,beignets,0.85,0.8657026688257853,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,38,beignets,beignets,0.85,0.985420068105062,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,39,beignets,beignets,0.9,0.9890480438868204,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,40,beignets,fried calamari,0.85,0.7980485558509827,0,contains,3,Answer: fried calamari | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,41,beignets,beignets,0.85,0.9899901747703552,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,42,beignets,beignets,0.9,0.9668343663215636,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,43,beignets,beignets,0.85,0.982322076956431,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,44,beignets,pizza,0.85,0.4288092851638794,0,nomatch,1,Answer: pizza | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,45,beignets,french toast,0.9,0.952218383550644,0,contains,2,Answer: french toast | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,46,beignets,ravioli,0.9,0.8175118366877238,0,contains,3,Answer: ravioli | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,47,beignets,pizza,0.85,0.5208430886268616,0,nomatch,1,Answer: pizza | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,48,beignets,beignets,0.85,0.9876644611358644,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,49,beignets,beignets,0.85,0.9881184895833334,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,50,beignets,lobster roll sandwich,0.9,0.7956996560096741,0,contains,3,Answer: lobster roll sandwich | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,51,beignets,beignets,0.9,0.8471602400143942,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,52,beignets,beignets,0.9,0.9835962255795796,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,53,beignets,beignets,0.85,0.9891588687896729,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,54,beignets,beignets,0.85,0.9910609722137452,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,55,beignets,beignets,0.9,0.990552544593811,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,56,beignets,pizza,0.9,0.7715280652046204,0,contains,1,Answer: pizza | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,57,beignets,fried rice,0.9,0.4641191437840462,0,contains,2,Answer: fried rice | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,58,beignets,beignets,0.9,0.9844899773597716,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,59,beignets,pizza,0.85,0.3381075263023376,0,nomatch,1,Answer: pizza | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,60,beignets,donuts,0.85,0.6801647394895554,0,contains,2,Answer: donuts | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,61,beignets,beignets,0.9,0.9265031814575196,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,62,beignets,beignets,0.9,0.985451360543569,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,63,beignets,fried rice,0.9,0.7449527680873871,0,contains,2,Answer: fried rice | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,64,beignets,beignets,0.85,0.986222525437673,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,65,beignets,beignets,0.85,0.9903343915939332,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,66,beignets,beignets,0.85,0.9909802277882894,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,67,beignets,pizza,0.85,0.8674821853637695,0,nomatch,1,Answer: pizza | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,68,beignets,beignets,0.9,0.9262706438700358,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,69,beignets,beignets,0.85,0.977705200513204,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,70,beignets,beignets,0.9,0.9852266311645508,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,71,beignets,crab cakes,0.9,0.6968338191509247,0,contains,2,Answer: crab cakes | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,72,beignets,beignets,0.9,0.9799303213755288,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,73,beignets,beignets,0.9,0.9923283259073892,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,74,beignets,beignets,0.9,0.9697006940841676,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,75,beignets,beignets,0.9,0.8069844742616018,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,76,beignets,beignets,0.9,0.9898327787717184,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,77,beignets,pizza,0.85,0.6831239461898804,0,nomatch,1,Answer: pizza | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,78,beignets,beignets,0.9,0.8673567970593771,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,79,beignets,pizza,0.85,0.753699779510498,0,nomatch,1,Answer: pizza | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,80,beignets,beignets,0.9,0.9886068900426228,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,81,beignets,beignets,0.9,0.9527413050333658,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,82,beignets,beignets,0.85,0.977050264676412,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,83,beignets,tiramisu,0.9,0.8125511705875397,0,contains,3,Answer: tiramisu | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,84,beignets,beignets,0.9,0.9607032338778178,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,85,beignets,pizza,0.9,0.4502582252025604,0,contains,1,Answer: pizza | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,86,beignets,pizza,0.85,0.406618982553482,0,nomatch,1,Answer: pizza | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,87,beignets,beignets,0.85,0.9754421512285868,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,88,beignets,chocolate cake,0.9,0.7683477997779846,0,contains,2,Answer: chocolate cake | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,89,beignets,bread pudding,0.9,0.8674110174179077,0,contains,2,Answer: bread pudding | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,90,beignets,beignets,0.9,0.9888415535291036,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,91,beignets,beignets,0.85,0.9222908417383828,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,92,beignets,lobster roll sandwich,0.9,0.8523767987887064,0,contains,3,Answer: lobster roll sandwich | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,93,beignets,beignets,0.85,0.98407914241155,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,94,beignets,beignets,0.8,0.9670347372690836,1,exact,3,Answer: beignets | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,95,beignets,beignets,0.85,0.992500364780426,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,96,beignets,beignets,0.85,0.9473233421643577,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,97,beignets,fish and chips,0.85,0.7202491015195847,0,contains,3,Answer: fish and chips | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,98,beignets,beignets,0.85,0.9907373388608296,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,low_light,3,99,beignets,pizza,0.85,0.4460817873477936,0,nomatch,1,Answer: pizza | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,0,beignets,beignets,0.9,0.9929720362027488,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,1,beignets,beignets,0.9,0.8874773581822714,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,2,beignets,beignets,0.9,0.9874995152155558,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,3,beignets,beignets,0.9,0.9885137478510538,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,4,beignets,beignets,0.9,0.9912880857785544,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,5,beignets,beignets,0.9,0.9870994488398234,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,6,beignets,beignets,0.9,0.9740639527638754,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,7,beignets,beignets,0.9,0.993965744972229,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,8,beignets,fried calamari,0.9,0.9803958535194396,0,contains,3,Answer: fried calamari | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,9,beignets,beignets,0.9,0.990648865699768,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,10,beignets,beignets,0.9,0.989787499109904,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,11,beignets,beignets,0.9,0.9883795181910195,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,12,beignets,beignets,0.9,0.9838623603185018,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,13,beignets,beignets,0.9,0.9864838322003684,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,14,beignets,beignets,0.9,0.9930287400881448,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,15,beignets,beignets,0.9,0.9928571581840516,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,16,beignets,beignets,0.9,0.9915485978126526,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,17,beignets,beignets,,0.9870251417160034,1,exact,3,Answer: beignets
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,18,beignets,beignets,0.9,0.9879740476608276,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,19,beignets,beignets,0.9,0.9874523480733236,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,20,beignets,beignets,,0.9933087627092996,1,exact,3,Answer: beignets
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,21,beignets,beignets,0.9,0.9666699171066284,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,22,beignets,beignets,0.9,0.990314801534017,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,23,beignets,beignets,0.9,0.988927443822225,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,24,beignets,beignets,,0.979422926902771,1,exact,3,Answer: beignets
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,25,beignets,beignets,0.9,0.9898258248964944,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,26,beignets,beignets,,0.9678356846173604,1,exact,3,Answer: beignets
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,27,beignets,beignets,0.9,0.9915355642636616,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,28,beignets,beignets,,0.9732044339179992,1,exact,3,Answer: beignets
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,29,beignets,beignets,,0.988237718741099,1,exact,3,Answer: beignets
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,30,beignets,beignets,,0.9873085618019104,1,exact,3,Answer: beignets
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,31,beignets,beignets,0.9,0.9854953487714132,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,32,beignets,beignets,0.9,0.9833195805549622,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,33,beignets,beignets,0.9,0.9943376183509828,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,34,beignets,beignets,0.9,0.9819467862447104,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,35,beignets,beignets,0.9,0.968778153260549,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,36,beignets,beignets,0.9,0.9897348483403524,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,37,beignets,beignets,0.9,0.9933894276618958,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,38,beignets,beignets,,0.9708331028620402,1,exact,3,Answer: beignets
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,39,beignets,beignets,0.9,0.9929535388946532,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,40,beignets,beignets,0.9,0.9851892391840616,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,41,beignets,beignets,0.9,0.9881250063578289,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,42,beignets,beignets,0.9,0.98780886332194,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,43,beignets,beignets,0.9,0.9795141021410624,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,44,beignets,beignets,0.9,0.9791074593861898,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,45,beignets,beignets,,0.8898645639419556,1,exact,3,Answer: beignets
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,46,beignets,beignets,0.9,0.991819699605306,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,47,beignets,beignets,0.9,0.9358877936999004,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,48,beignets,beignets,0.9,0.9885151982307434,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,49,beignets,beignets,0.9,0.988891859849294,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,50,beignets,beignets,,0.9900269110997518,1,exact,3,Answer: beignets
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,51,beignets,beignets,0.9,0.991661767164866,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,52,beignets,beignets,0.9,0.982878585656484,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,53,beignets,beignets,0.9,0.992060383160909,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,54,beignets,beignets,0.9,0.9799536069234211,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,55,beignets,beignets,0.9,0.9947682817776998,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,56,beignets,beignets,0.9,0.9885195096333822,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,57,beignets,beignets,0.9,0.9505270719528198,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,58,beignets,beignets,0.9,0.9902271231015524,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,59,beignets,beignets,0.9,0.9917324781417848,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,60,beignets,beignets,0.9,0.9768287936846416,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,61,beignets,beignets,0.9,0.9923922220865884,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,62,beignets,beignets,0.9,0.983437200387319,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,63,beignets,beignets,0.9,0.9840092062950134,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,64,beignets,beignets,0.9,0.9868020415306092,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,65,beignets,beignets,0.9,0.990749716758728,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,66,beignets,beignets,0.9,0.9912470976511636,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,67,beignets,beignets,0.9,0.99251655737559,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,68,beignets,beignets,0.9,0.9862971305847168,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,69,beignets,beignets,,0.9876092871030172,1,exact,3,Answer: beignets
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,70,beignets,beignets,0.9,0.9769945542017618,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,71,beignets,beignets,0.9,0.9924031496047974,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,72,beignets,beignets,0.9,0.977243423461914,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,73,beignets,beignets,0.9,0.9851909279823304,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,74,beignets,beignets,,0.9823033809661864,1,exact,3,Answer: beignets
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,75,beignets,beignets,0.9,0.9946741461753844,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,76,beignets,beignets,0.9,0.9796005090077718,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,77,beignets,beignets,0.9,0.9895676573117574,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,78,beignets,beignets,0.9,0.9856414198875428,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,79,beignets,beignets,0.9,0.9946780602137248,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,80,beignets,beignets,,0.9707861344019572,1,exact,3,Answer: beignets
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,81,beignets,beignets,,0.9481841921806335,1,exact,3,Answer: beignets
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,82,beignets,beignets,0.9,0.9465197722117106,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,83,beignets,beignets,0.9,0.9889617959658304,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,84,beignets,beignets,0.9,0.9915152589480082,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,85,beignets,beignets,0.9,0.9614753325780232,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,86,beignets,beignets,0.9,0.9615864356358846,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,87,beignets,beignets,0.9,0.985563019911448,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,motion_blur,1,88,beignets,beignets,0.9,0.979716181755066,1,exact,3,Answer: beignets | Confidence: 90
