arm,model,precision,template,degradation,severity,item,gold,answer,verbalized,internal,correct,match_method,n_answer_tokens,raw
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,clean,0,0,beignets,beignets,0.95,0.9987738728523254,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,12,beignets,beignets,0.9,0.9977701703707376,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,13,beignets,beignets,0.95,0.9994075496991476,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,14,beignets,beignets,0.95,0.9994019468625388,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,15,beignets,beignets,0.9,0.998426596323649,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,16,beignets,beignets,0.9,0.9986872871716818,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,17,beignets,beignets,0.95,0.9977134664853414,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,18,beignets,beignets,0.95,0.9986452261606852,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,19,beignets,beignets,0.9,0.9867452383041382,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,20,beignets,beignets,0.9,0.9925058285395304,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,21,beignets,beignets,0.9,0.9848943551381428,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,22,beignets,beignets,0.9,0.9989166458447776,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,23,beignets,beignets,0.9,0.9986785054206848,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,24,beignets,beignets,0.95,0.9979082345962524,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,25,beignets,beignets,0.95,0.9993051290512084,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,26,beignets,beignets,0.95,0.9965376059214274,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,27,beignets,beignets,0.95,0.9990511139233909,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,28,beignets,beignets,0.95,0.998405913511912,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,29,beignets,beignets,0.95,0.9993729591369628,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,30,beignets,beignets,0.9,0.9994362791379292,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,31,beignets,creme brulee,0.9,0.9175841450691224,0,contains,5,Answer: creme brulee | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,32,beignets,beignets,0.9,0.9947917262713114,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,33,beignets,beignets,0.95,0.997219185034434,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,34,beignets,beignets,0.95,0.9985014200210572,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,35,beignets,beignets,0.9,0.9988320469856262,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,36,beignets,beignets,0.95,0.998101274172465,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,37,beignets,beignets,0.95,0.9967504938443502,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,38,beignets,beignets,0.95,0.9985973834991456,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,39,beignets,beignets,0.95,0.998625636100769,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,40,beignets,beignets,0.9,0.9982364575068156,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,41,beignets,beignets,0.95,0.9994408090909322,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,42,beignets,beignets,0.95,0.9930262764294944,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,43,beignets,beignets,0.95,0.9990582863489786,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,44,beignets,beignets,0.95,0.9991338054339092,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,45,beignets,beignets,0.95,0.995018223921458,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,46,beignets,beignets,0.9,0.9981197317441304,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,47,beignets,beignets,0.95,0.9959359765052797,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,48,beignets,beignets,0.95,0.9992507696151732,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,49,beignets,beignets,0.9,0.999506652355194,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,50,beignets,beignets,0.9,0.9988112648328146,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,51,beignets,beignets,0.9,0.9969819784164428,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,52,beignets,beignets,0.95,0.9990528225898744,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,53,beignets,beignets,0.95,0.9984893798828124,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,54,beignets,beignets,0.95,0.9989495277404784,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,55,beignets,beignets,0.95,0.999098559220632,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,56,beignets,beignets,0.95,0.9981304804484048,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,57,beignets,beignets,0.95,0.9918942054112752,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,58,beignets,beignets,0.95,0.99825253089269,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,59,beignets,beignets,0.9,0.9978298942248026,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,60,beignets,beignets,0.9,0.953585167725881,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,61,beignets,beignets,0.95,0.998805582523346,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,62,beignets,beignets,0.95,0.9934257864952089,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,63,beignets,beignets,0.9,0.995974620183309,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,64,beignets,beignets,0.95,0.9987979928652444,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,65,beignets,beignets,0.95,0.999423066775004,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,66,beignets,beignets,0.9,0.997873346010844,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,67,beignets,beignets,0.9,0.9974857767422994,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,68,beignets,beignets,0.95,0.9985437194506328,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,69,beignets,beignets,0.9,0.9983052810033164,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,70,beignets,beignets,0.95,0.9983423153559366,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,71,beignets,beignets,0.9,0.9985846678415934,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,72,beignets,beignets,0.95,0.9986938039461772,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,73,beignets,beignets,0.95,0.999388853708903,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,74,beignets,beignets,0.95,0.9946737289428712,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,75,beignets,beignets,0.95,0.9981266856193542,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,76,beignets,beignets,0.95,0.9985657334327698,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,77,beignets,beignets,0.95,0.9991260965665182,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,78,beignets,beignets,0.95,0.9990773797035216,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,79,beignets,beignets,0.95,0.9991536339124044,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,80,beignets,beignets,0.95,0.9982422590255736,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,81,beignets,beignets,0.95,0.9957351287206014,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,82,beignets,beignets,0.95,0.9991445342699686,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,83,beignets,beignets,0.9,0.995523472627004,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,84,beignets,beignets,0.9,0.991519570350647,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,85,beignets,beignets,0.95,0.9988706310590107,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,86,beignets,beignets,0.9,0.9988647103309632,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,87,beignets,beignets,0.95,0.998578667640686,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,88,beignets,beignets,0.9,0.9852675994237264,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,89,beignets,fried calamari,0.9,0.8265228172143301,0,contains,3,Answer: fried calamari | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,90,beignets,beignets,0.9,0.9984529217084248,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,91,beignets,beignets,0.95,0.9988228480021158,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,92,beignets,beignets,0.95,0.9994023442268372,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,93,beignets,beignets,0.9,0.9987164537111918,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,94,beignets,beignets,0.95,0.99925434589386,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,95,beignets,beignets,0.9,0.9991057713826498,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,96,beignets,beignets,0.95,0.9984216094017028,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,97,beignets,beignets,0.9,0.9539596835772196,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,98,beignets,beignets,0.9,0.9990079005559286,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,1,99,beignets,beignets,0.95,0.9994054834047952,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,0,beignets,beignets,0.9,0.997869829336802,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,1,beignets,beignets,0.9,0.9882568915685018,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,2,beignets,beignets,0.9,0.9994435707728068,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,3,beignets,beignets,0.95,0.9986929297447203,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,4,beignets,beignets,0.95,0.9995417594909668,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,5,beignets,beignets,0.9,0.9991058309872946,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,6,beignets,beignets,0.95,0.9992953538894652,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,7,beignets,beignets,0.9,0.9984554847081504,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,8,beignets,dumplings,0.9,0.7415029108524323,0,contains,2,Answer: dumplings | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,9,beignets,beignets,0.9,0.9985858599344888,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,10,beignets,beignets,0.9,0.9905121723810832,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,11,beignets,beignets,0.9,0.9993472894032795,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,12,beignets,beignets,0.9,0.997328519821167,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,13,beignets,beignets,0.9,0.9995132287343343,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,14,beignets,beignets,0.9,0.9993318915367126,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,15,beignets,beignets,0.9,0.9982630213101704,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,16,beignets,beignets,0.9,0.9982701142628988,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,17,beignets,beignets,0.9,0.9975928664207458,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,18,beignets,beignets,0.9,0.9989185531934104,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,19,beignets,beignets,0.9,0.9174561699231466,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,20,beignets,beignets,0.9,0.9852533340454102,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,21,beignets,beignets,0.9,0.9877617955207824,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,22,beignets,beignets,0.9,0.9978174368540446,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,23,beignets,beignets,0.9,0.9984171787897744,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,24,beignets,beignets,0.9,0.9983767867088318,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,25,beignets,beignets,0.9,0.9992722471555074,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,26,beignets,beignets,0.9,0.9935723940531412,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,27,beignets,beignets,0.9,0.998991866906484,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,28,beignets,beignets,0.9,0.99870636065801,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,29,beignets,beignets,0.9,0.9990424116452536,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,30,beignets,beignets,0.9,0.9990926583607992,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,31,beignets,creme brulee,0.9,0.9353737711906434,0,contains,5,Answer: creme brulee | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,32,beignets,beignets,0.9,0.9906454483668008,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,33,beignets,beignets,0.9,0.9967436989148458,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,34,beignets,beignets,0.9,0.998487095038096,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,35,beignets,beignets,0.9,0.9980878631273904,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,36,beignets,beignets,0.9,0.998016635576884,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,37,beignets,beignets,0.9,0.99675718943278,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,38,beignets,beignets,0.9,0.9983882308006288,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,39,beignets,beignets,0.9,0.9986148277918496,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,40,beignets,beignets,0.9,0.9981019894282024,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,41,beignets,beignets,0.9,0.9994511802991232,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,42,beignets,beignets,0.9,0.9917447169621786,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,43,beignets,beignets,0.9,0.99907386302948,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,44,beignets,beignets,0.9,0.9992228150367736,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,45,beignets,beignets,0.9,0.9400160710016886,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,46,beignets,beignets,0.9,0.9982964396476746,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,47,beignets,beignets,0.9,0.99614155292511,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,48,beignets,beignets,0.9,0.999209721883138,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,49,beignets,beignets,0.9,0.9994260867436728,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,50,beignets,beignets,0.9,0.9985173145929972,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,51,beignets,beignets,0.9,0.996724506219228,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,52,beignets,beignets,0.9,0.9991249442100524,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,53,beignets,beignets,0.95,0.998628298441569,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,54,beignets,beignets,0.95,0.9991156061490376,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,55,beignets,beignets,0.9,0.9990984400113424,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,56,beignets,beignets,0.9,0.994472066561381,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,57,beignets,beignets,0.9,0.990749975045522,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,58,beignets,beignets,0.9,0.9976690212885538,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,59,beignets,beignets,0.9,0.9981065591176352,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,60,beignets,beignets,0.9,0.9297979871431986,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,61,beignets,beignets,0.9,0.9991049965222676,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,62,beignets,beignets,0.9,0.9908515016237894,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,63,beignets,beignets,0.9,0.9859977960586548,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,64,beignets,beignets,0.9,0.9987321893374124,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,65,beignets,beignets,0.9,0.9993847807248434,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,66,beignets,beignets,0.9,0.9975537856419882,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,67,beignets,beignets,0.9,0.9979909658432008,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,68,beignets,beignets,0.9,0.9986661871274312,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,69,beignets,beignets,0.9,0.9979899923006692,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,motion_blur,2,70,beignets,beignets,0.9,0.9978431463241576,1,exact,3,Answer: beignets | Confidence: 90
